日期,项目ID,广告位ID,代理曝光,代理点击,媒体曝光,媒体点击
2018/3/15,1067,101429,,,7652174,188456
2018/3/15,1067,101430,,,1235869,26488
2018/3/15,1064,102329,,,21948732,291059
2018/3/15,1064,102330,,,1392874,11249
2018/3/15,1064,102331,,,4793873,55870
2018/3/15,1064,102332,,,4381617,48436
2018/3/15,1064,102334,,,2775631,967
2018/3/15,1064,101904,,,20506363,17237
2018/3/15,1064,101852,,,3199456,2490
2018/3/15,1064,102333,,,5735531,9952
2018/3/15,1064,101766,,,9590139,11384
2018/3/15,1064,101767,,,7883645,10623
2018/3/15,1064,101569,,,7099652,9471
2018/3/15,1064,101572,,,7167376,9518
2018/3/15,1064,101568,,,5221758,63346
2018/3/15,1064,102335,,,16544819,212577
2018/3/15,1039,101858,,,81065,926
2018/3/16,1039,101858,,,74215,917
2018/3/17,1039,101858,,,75231,992
2018/3/18,1039,101858,,,69593,1096
2018/3/15,360,12146,,,4388,202
2018/3/16,360,12146,,,4598,230
2018/3/17,360,12146,,,5962,342
2018/3/18,360,12146,,,6322,311
2018/3/19,360,12146,,,4484,243
2018/3/20,360,12146,,,4354,261
2018/3/21,360,12146,,,4156,237
2018/3/15,1067,100852,,,6145890,102745
2018/3/15,1067,102275,,,5789371,8382
2018/3/15,1067,101750,,,12199057,362766
2018/3/15,1067,101303,,,5201142,61085
2018/3/15,1067,102295,,,0,429058
2018/3/15,1067,101683,,,1293691.3,91212
2018/3/15,1067,102276,,,3956679,26076
2018/3/15,1067,101997,,,3956679,16902
2018/3/15,1067,102280,,,2336076,12259
2018/3/15,1067,102281,,,2336076,4501
2018/3/15,1067,102284,,,2904501,6948
2018/3/15,1067,102286,,,2119274,8347
2018/3/15,1067,102287,,,2119274,6946
2018/3/16,1071,100854,,,6639849,109834
2018/3/16,1071,101969,,,4728742,68234
2018/3/21,1075,102397,,,3320284,65944
2018/3/21,1075,102398,,,1415338,20319
2018/3/21,1075,102399,,,2378920,38520
2018/3/21,1075,102400,,,3522324,16605
2018/3/21,1075,102401,,,1030513,6318
2018/3/21,1075,102402,,,3867283,18650
2018/3/21,1075,102403,,,2386826,91644
2018/3/15,1069,102340,,,9669006,154527
2018/3/15,1069,102341,,,9048040,117222
2018/3/15,1069,102342,,,17069408,253339
2018/3/15,1067,102054,,,5692387,312188
2018/3/19,1066,102313,,,2515200,60364
2018/3/19,1066,102314,,,3094433,80335
2018/3/19,1066,102315,,,4483647,108061
2018/3/19,1066,102316,,,4790463,83215
2018/3/19,1066,101918,,,1982200,50511
2018/3/20,1066,102313,,,2508102,65023
2018/3/20,1066,102314,,,2680450,69310
2018/3/20,1066,102315,,,4169967,100130
2018/3/20,1066,102316,,,4326550,74185
2018/3/20,1066,101918,,,1694545,41932
2018/3/15,1064,101080,,,31864365,377216
2018/3/15,1068,101786,,,3975312,0
2018/3/16,1068,101786,,,2375410,0
2018/3/14,1048,100920,,,13264160,603179
2018/3/14,1048,101463,,,1236496,110723
2018/3/14,1048,100922,,,759936,24163
2018/3/15,1067,100920,,,14879341,678655
2018/3/15,1067,102272,,,3480922,64402
2018/3/15,1067,100952,,,3391144,35637
2018/3/15,1067,101378,,,4452023,53817
2018/3/15,1067,101463,,,1333670,109473
2018/3/15,1067,100922,,,751628,24165
2018/3/15,1067,100703,,,3119140,308381
2018/3/15,1067,100705,,,572128,72142
2018/3/15,1067,100706,,,282251,29496
2018/3/15,1067,100707,,,606865,82252
2018/3/15,1067,100708,,,146548,20772
2018/3/15,1067,100709,,,409904,8315
2018/3/15,1067,100830,,,22458527,64329
2018/3/15,1067,100711,,,754741,907
2018/3/15,1067,100713,,,771159,789
2018/3/15,1067,100717,,,2313425,115
2018/3/15,1067,100831,,,21284267,58876
2018/3/15,1067,100740,,,6541415,145544
2018/3/15,1067,101414,,,12637441,430118
2018/3/15,1071,101056,,,4086771,80459
2018/3/15,1071,102351,,,991342,19824
2018/3/15,1071,101686,,,1976910,38575
2018/3/15,1071,101687,,,1977123,38696
2018/3/15,1071,102352,,,1423613,6222
2018/3/15,1071,102226,,,597808,6808
2018/3/15,1071,102353,,,178282,4323
2018/3/15,1071,102357,,,1438979,4974
2018/3/15,1071,102232,,,1481254,3990
2018/3/15,1071,102358,,,596533,4575
2018/3/15,1071,102359,,,593842,3302
2018/3/15,1071,102360,,,236043,3410
2018/3/15,1071,102361,,,235601,2752
2018/3/15,1071,102236,,,168100,3721
2018/3/15,1071,102362,,,387366,3952
2018/3/15,1071,102363,,,3356018,66384
2018/3/15,1071,102364,,,2813642,58271
2018/3/15,1071,102365,,,3081821,61448
2018/3/15,1071,102366,,,2814419,58323
2018/3/15,1071,101107,,,1679283,32093
2018/3/15,1071,102137,,,1343402,24374
2018/3/15,1071,101111,,,1422839,24566
2018/3/15,1071,101113,,,1452735,24708
2018/3/15,1071,101114,,,1413846,24572
2018/3/15,1071,101116,,,1286473,21326
2018/3/16,1071,101056,,,4086459,81172
2018/3/16,1071,102351,,,992568,19710
2018/3/16,1071,101686,,,1977461,38272
2018/3/16,1071,101687,,,1977552,38430
2018/3/16,1071,102353,,,168705,4322
2018/3/16,1071,102227,,,224609,5198
2018/3/16,1071,102354,,,1468369,6261
2018/3/16,1071,102355,,,574724,3703
2018/3/16,1071,102357,,,1572209,4929
2018/3/16,1071,102232,,,1565379,3950
2018/3/16,1071,102358,,,627184,4527
2018/3/16,1071,102359,,,626125,3333
2018/3/16,1071,102360,,,252045,3444
2018/3/16,1071,102361,,,251579,2714
2018/3/16,1071,102236,,,168534,3696
2018/3/16,1071,102362,,,383290,3931
2018/3/16,1071,101107,,,1679283,32093
2018/3/16,1071,102137,,,1343402,24374
2018/3/16,1071,101111,,,1422839,24566
2018/3/16,1071,101113,,,1452735,24708
2018/3/16,1071,101114,,,1413846,24572
2018/3/16,1071,101116,,,1286473,21326
2018/3/16,1071,101117,,,1203856,19837
2018/3/17,1071,102356,,,1519447,4945
2018/3/17,1071,102357,,,1519105,4715
2018/3/17,1071,102232,,,1509623,3775
2018/3/17,1071,102358,,,605061,4396
2018/3/17,1071,102359,,,603944,3180
2018/3/17,1071,102360,,,244253,3284
2018/3/17,1071,102361,,,243868,2622
2018/3/17,1071,102236,,,167299,3482
2018/3/17,1071,102362,,,371235,3716
2018/3/17,1071,102136,,,5491433,10454
2018/3/17,1071,102363,,,3356263,66447
2018/3/17,1071,102364,,,2814178,58702
2018/3/17,1071,102365,,,3082539,61516
2018/3/17,1071,102366,,,2814613,58403
2018/3/17,1071,101107,,,1689387,32436
2018/3/17,1071,101108,,,1439472,25138
2018/3/17,1071,101109,,,1447499,24834
2018/3/17,1071,101110,,,1429773,24718
2018/3/17,1071,101111,,,1430281,25026
2018/3/17,1071,101112,,,1462952,24819
2018/3/17,1071,101113,,,1463791,24721
2018/3/17,1071,101114,,,1458934,24835
2018/3/17,1071,101116,,,1287479,22578
2018/3/17,1071,101117,,,1213568,19791
2018/3/15,1068,101785,,,13090712,0
2018/3/16,1068,101785,,,5147452,0
2018/3/16,1068,102376,,,158617,0
2018/3/17,1068,101785,,,4305424,0
2018/3/18,1068,101785,,,3303721,0
2018/3/19,1068,101785,,,2378018,0
2018/3/20,1068,101785,,,2294382,0
2018/3/21,1068,101785,,,2301815,0
2018/3/15,1064,100703,,,3148851,311369
2018/3/15,1064,100705,,,572550,70428
2018/3/15,1064,100706,,,279405,31699
2018/3/15,1064,100707,,,612657,88402
2018/3/15,1064,100708,,,146624,21542
2018/3/15,1064,100709,,,409686,8992
2018/3/15,1064,102324,,,0,87106
2018/3/15,1064,102325,,,0,12701
2018/3/15,1064,102326,,,0,77585
2018/3/15,1064,102327,,,0,25913
2018/3/15,1064,102328,,,0,2901
2018/3/15,1064,102336,,,6979863,223951
